LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
200000.0,1,1,1,49,1,2,0,0,0,7902.546465486224,10.200982556181119,8109.12487884643,5392.345482930043,7127.600917940944,4686.1236136559655,1
200000.0,1,1,1,43,0,0,0,0,0,4487.240493662697,4890.842898592875,4518.59472183027,4159.903973241813,4168.481792252283,3152.18176056063,1
100000.0,1,1,1,28,2,1,1,2,1,5529.162213398227,2383.916614007377,5803.963879766014,0.0,1046.3061924483827,0.0,1
60000.0,2,2,1,22,0,1,0,0,0,1978.6909057587734,130.94225637928542,1048.2965550571867,1019.0079537107656,1018.1901554059532,1154.75940438803,1
40000.0,1,2,1,43,1,1,1,1,1,1567.0004328220975,2039.7500184802288,1947.3221995925267,1845.7665396408477,1646.706081685639,1513.0960972090313,1
320000.0,1,1,1,36,0,0,0,0,0,3636.048213007457,15.685445550414245,0.0,23514.25210062506,3409.8794674813576,7278.642723099215,1
50000.0,2,2,1,29,2,2,0,0,1,1258.3345691592478,0.6944238473458686,295.02602702439884,666.6661723363009,111.10781557533892,803.4724158349488,1
120000.0,1,1,1,30,0,0,0,0,0,1181.6461108211204,1555.715847624707,1977.1981406518103,920.4736782161549,921.9048279215688,238.52727648584573,1
20000.0,1,2,1,44,0,0,0,0,0,1696.4204951717895,0.0,0.0,0.0,0.0,0.0,1
30000.0,2,2,2,37,1,0,2,0,0,1313.793060268409,3684.262701299917,742.3928129851286,1381.970259749378,1460.6567532497927,3023.6059480501244,1
50000.0,2,1,2,28,0,2,2,2,2,2797.0867537139893,0.0,1504.8554104766843,0.0,1207.768656762695,3.8843283813474727,1
50000.0,1,2,1,37,0,1,0,0,0,56.03975666908983,56.03975666908983,912.3480729021928,380.96032463537404,0.0,56.03975666908983,1
30000.0,2,2,1,39,1,2,2,1,1,2820.6184345694555,362.2573651569309,0.0,844.6909801613195,187.7626964797855,852.7322091326165,1
40000.0,1,3,1,47,1,4,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,1
20000.0,1,2,2,24,2,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1
140000.0,1,2,1,39,0,0,2,0,2,190.52191650925283,9672.019555860626,1861.2709921538162,7593.565107943321,1710.557784572155,428.0741146425123,1
30000.0,1,2,2,31,1,2,2,2,2,1500.0,0.0,1567.7784890097948,0.0,1331.5220416042241,0.0,1
230000.0,1,1,1,50,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
400000.0,1,2,1,47,1,0,0,0,0,7240.981737155377,237.53860628652538,714.9573654767537,224.3420170483851,224.3420170483851,237.53860628652538,1
30000.0,1,2,1,44,0,0,0,0,0,5787.261256096165,2874.7347289957393,261.545683969726,2937.3673644978694,531.8387152294093,314.83647834738906,1
60000.0,1,1,2,35,0,0,0,1,1,246.7994599083384,569.5009973305091,892.2025347526798,246.7994599083384,622.4240494677451,134.74683155915028,1
70000.0,1,2,1,24,0,0,0,0,0,2434.8595769546882,1858.6905898797884,3264.891605162113,492.95727381074903,1159.7567379489503,1130.3502843654128,1
110000.0,2,2,1,37,0,0,0,0,0,1212.3474626306875,4245.462550935812,1031.9015632193882,716.9836882523639,1013.376982338975,1013.376982338975,1
110000.0,1,2,1,41,1,0,0,0,0,0.0,8848.445244909282,2925.4284825984296,1784.9701332577163,1009.352606803593,1850.5000841340777,1
20000.0,1,1,1,39,2,0,0,0,0,1528.9447676192292,1540.959576819664,878.9740838992391,742.871023737915,1348.9293541770749,109.22553818577087,1
70000.0,1,2,1,44,0,0,0,0,0,2871.8128214242656,1884.013720927819,1647.4684635188942,1238.7037154337916,69.49369270377883,2575.1383436209003,1
200000.0,2,1,2,31,3,2,1,2,0,0.0,0.0,1233.59786167422,0.0,2293.59630972111,606.0832327234534,1
150000.0,1,1,1,34,0,0,0,0,0,364.0834642019377,409.67362520409887,189.7271996058863,1088.8444222952328,397.4979379750371,1052.573154077123,1
180000.0,1,2,1,46,0,0,0,0,0,1465.5700981207938,414.90586827114214,384.87232123829426,387.66289471405247,758.1986447206389,7.290373205418348,1
200000.0,2,1,1,34,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
140000.0,1,1,1,53,1,1,1,1,1,0.0,144.15977289923177,0.0,918.6791024671,144.15977289923177,0.0,1
210000.0,1,1,2,47,0,0,0,0,0,372.68164745350634,372.68164745350634,372.68164745350634,372.68164745350634,372.68164745350634,320.4559905554863,1
170000.0,1,2,1,32,1,0,0,0,0,3992.6844282369866,2661.808768715794,3025.3281945180875,2008.5777806513513,3707.394438769452,2659.8292808731744,1
180000.0,1,3,1,49,0,0,0,0,0,5536.036125788354,6362.454236218722,4636.291769204862,4089.984997105052,2292.562375902826,1989.8330618277755,1
70000.0,2,1,1,29,0,2,2,2,2,6571.763429283706,0.0,5814.453322810053,0.0,5362.519463610938,2.7982646528654564,1
100000.0,2,1,1,27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
340000.0,1,1,2,27,0,0,0,0,0,10221.310185420805,9994.820201320612,6667.870092547785,6772.122372567456,7544.821100777023,2084.183389234451,1
378811.95101211494,1,1,1,37,2,0,0,0,0,5815.88766799585,5287.170607268955,6477.476888231012,6594.024493942537,6475.219595154031,6479.625570660088,1
193224.95383196807,2,2,1,35,0,0,0,0,0,882.1110110777554,17983.599769155553,1569.4686634322607,2950.3357109876915,4156.468444143755,2040.7454639940797,1
130000.0,1,1,1,38,1,0,1,1,1,1707.5640783612153,6315.874597098556,3862.8514504451996,4052.376208704333,2573.9736301350895,2682.0751478627526,1
20000.0,1,2,1,28,0,3,2,3,2,883.2946911759184,0.0,2040.4706701679884,0.0,255.849064280386,0.0,1
50000.0,1,2,1,34,1,2,2,0,0,0.0,4000.0,4.511543031484281,1733.628876962092,3617.5384363259823,1.2890122947097944,1
120000.0,1,2,1,45,0,0,0,0,0,955.8398988615809,4812.01650458546,1411.7404681399098,721.6346541691155,1815.3870262870591,3274.186324600746,1
414192.86659021565,1,2,1,36,0,0,0,0,0,22955.629083795007,15743.958783180224,15134.06472534351,11397.566713685423,9596.69670045912,10746.96117358714,1
40000.0,2,2,1,24,0,2,1,1,1,2880.4887896023893,250.6083986481481,2749.391601351852,375.91259797222216,2074.9391601351854,0.0,1
50000.0,1,2,2,28,2,2,2,2,2,2025.8201896441815,1851.640379288363,1500.0,1703.280758576726,1974.1798103558185,1751.640379288363,1
20000.0,2,2,1,32,0,0,0,0,0,1384.1450525082396,1668.050389577956,1096.4757968649797,356.99058236606936,798.5131347969383,0.0,1
50000.0,1,1,2,28,2,2,2,2,2,44.76130089009228,2677.6193495549537,0.0,2195.4982335042573,1191.861581656347,0.0,1
290000.0,1,1,1,38,1,0,0,0,0,0.0,12210.3372644864,2075.9958647512494,9808.336205033855,8311.020310786313,9808.336205033855,1
200000.0,1,1,1,32,0,1,1,1,1,0.0,2914.9438506880747,59.00770358514829,2893.6798133600932,0.0,2932.8056420435787,1
100000.0,2,2,1,39,2,0,0,0,0,946.8657782705745,3516.0198516259866,2710.149333702931,3078.1096304509574,2894.5274076127394,5825.771259793122,1
280000.0,1,1,1,48,0,0,0,0,0,1484.6061862562967,1170.7551704203393,1597.2391922995912,1623.0608259485193,1563.0582635484875,2324.2831064079014,1
210000.0,1,1,1,43,0,0,0,0,0,425.4244913717172,387.7750437504255,387.7750437504255,387.7750437504255,387.7750437504255,387.7750437504255,1
20000.0,1,1,1,35,0,0,0,1,0,1096.8004142990944,0.0,2040.294909301537,0.0,254.73793236603822,0.0,1
120000.0,1,2,1,51,0,0,0,0,0,3728.854482081988,4118.856153350328,3723.66401784391,3346.425706397131,3448.670019794884,3447.328035687821,1
50000.0,2,2,2,26,2,0,2,0,0,1753.0122372807011,3400.0,0.0,1343.5659677977774,1319.913960641728,488.42542826639533,1
405515.1529742084,1,1,1,39,1,1,0,0,0,6472.545844113641,1585.1510001044378,4863.157802786825,3660.4854248123147,3158.3883302200766,4208.370016649059,1
30000.0,1,2,1,30,2,2,0,0,0,1345.8828064751224,567.6464919060971,1497.2065343079882,956.7646491906097,4243.740709330624,0.0,1
80000.0,1,2,2,23,0,0,0,0,2,1139.1319839081734,1701.3573139604132,805.6096067243094,2164.448768537945,0.0,1039.9969145604193,1
141593.49643014156,1,1,2,29,1,0,0,0,0,4679.707217541549,5711.708852570125,4282.7526938046285,2483.6862971608166,2661.1416688657296,42141.17842181923,1
50000.0,1,2,1,47,0,0,0,0,0,391.23181694428024,391.23181694428024,390.0,390.0,390.0,0.0,1
50000.0,1,2,2,25,0,0,0,0,0,931.7645165961047,0.0,0.0,0.0,0.0,0.0,1
140000.0,1,2,1,27,0,0,0,0,0,4430.610686980141,4202.465695446095,3566.7158925031576,3954.5688864875415,3963.2782319255934,3490.84930076817,1
20000.0,1,2,2,47,0,0,1,0,0,1978.9853190719466,1957.9706381438932,40.34818738186263,649.738859463603,936.9559572158396,0.0,1
20000.0,2,1,1,31,1,0,0,0,0,2033.5417299185174,1567.0834598370348,4031.6661606518614,1085.5342036787983,867.0834598370346,734.1669196740693,1
50000.0,1,2,2,38,1,1,1,0,0,834.5493333665356,0.0,0.0,0.0,0.0,0.0,1
140000.0,1,2,1,44,0,2,0,0,0,4649.711516303601,71.1765193902553,483.52582172446773,0.0,260.9805710976028,2722.548987073163,1
70000.0,2,3,1,33,2,1,1,1,1,2661.941988595234,2692.912982892851,2000.0,2422.5725142559577,2422.5725142559577,2338.058011404766,1
219045.626486778,2,3,1,36,1,2,0,0,0,15707.555317236955,0.0,5661.575435788485,6892.109932541749,6345.486928209358,3517.083285886674,1
140000.0,1,1,2,28,0,3,1,1,0,5411.8125392091615,0.0,530.9199484543382,530.9199484543382,2210.6587044668186,2339.8693780062404,1
50000.0,1,2,1,29,2,1,1,2,3,457.169378639571,2228.5846893197854,3154.283062136043,3771.4153106802146,2000.0,1385.7076553401073,1
230000.0,1,1,1,35,0,2,0,0,0,9414.214142378007,0.0,3792.9856883639213,3903.3931403835877,5897.37810187069,5583.755661182654,1
50000.0,1,1,1,34,1,1,2,0,0,1018.5202098456813,3175.498445396486,0.0,1622.5077730175697,2256.6947143480525,697.6056354635311,1
110000.0,2,1,2,27,0,0,0,0,0,4522.42270545688,4425.103954579043,4109.512279623946,4178.412093376986,4237.882791169316,4330.359942858377,1
20000.0,1,2,1,35,1,0,0,2,2,0.0,1379.508843257304,2916.3626255400172,52.273359037489364,537.2719691550128,73.1827026524851,1
100000.0,1,1,1,30,0,0,0,0,0,3058.031596886354,5064.479552095949,5214.406229305192,3070.9275073055437,7270.587341797867,241.7983203598078,1
250000.0,1,2,1,48,0,0,0,0,0,0.0,305.10023694314503,477.5648422731292,411.61437719494324,408.57900014113557,305.10023694314503,1
90000.0,2,3,1,39,1,0,0,0,0,0.0,3614.9158816072418,1913.210192414589,1224.441651012933,1441.9510788442838,1479.224596639007,1
70000.0,1,2,2,36,2,2,2,2,2,3395.644970316799,3473.9112425791996,2935.2998815964156,0.0,4301.58603578445,1478.2248515839956,1
500000.0,1,1,1,41,0,0,1,0,0,2685.97762116094,12.110482969046632,930.0850920227813,1637.090667209608,5806.994288152604,1173.810097809691,1
350000.0,1,1,2,26,2,0,0,1,0,0.0,2861.756435407569,4179.193092253303,0.0,3134.394819189977,1242.544262591942,1
130000.0,2,2,1,34,1,1,1,1,2,2326.5598397536073,2531.6368086449784,747.5868976137617,3048.552138568257,1336.4141039261926,1649.5173795227524,1
300000.0,1,1,1,48,2,1,1,1,1,11015.820693234642,11004.637099741189,9934.194099261082,9467.131145952168,9933.034824325785,1827.1291323438707,1
50000.0,1,1,2,27,1,0,0,1,1,0.0,2747.8955870238915,2379.4953302910026,585.3817638764126,4656.101803700377,273.1781564756592,1
150000.0,2,2,2,37,0,0,0,0,0,2262.553496772854,1485.9498051693577,290.002236628879,0.0,0.0,203.0015656402153,1
50000.0,1,2,1,44,0,0,0,0,0,775.5680625486002,6391.282660131301,298.8747902973416,375.94313244948626,253.00972813850427,243.23520669481763,1
220000.0,1,1,1,40,1,1,0,0,0,3753.9874133822013,6155.015647563568,6800.639328639489,5760.417061426682,2294.60330982462,7763.997576075599,1
80163.37147209625,2,2,1,32,0,0,0,0,0,218.93948816934608,221.93735468231216,216.16217314371033,1.6337147209624163,21930.769892516604,45389.967530115166,1
60000.0,1,1,1,44,0,0,0,0,0,2377.174830678545,2260.052120099418,2998.5130687781816,1500.0,992.5653438909079,1500.0,1
120000.0,2,1,1,35,0,0,0,0,0,1162.7976189988533,1334.080580362885,2200.9597470616395,14505.860044563893,0.0,1025.6486607319146,1
150000.0,1,1,1,30,2,2,2,1,1,2773.085937963681,13369.48003324646,4120.01339354604,5237.693080396887,2393.8214272996183,5000.0,1
150000.0,1,1,1,55,1,0,0,0,0,4995.6421473620085,3086.036290848339,1565.1430115818061,4961.742059192439,5001.630810840876,2066.113953008457,1
180000.0,1,2,1,41,0,0,0,0,0,1364.1924918446462,1624.0915535334354,1170.7400527748005,1118.8159155603194,1323.951803694236,763.3976928671552,1
50000.0,1,2,1,27,1,0,0,1,0,26932.193863098582,1793.197884990691,2834.0842741187935,87.88763450827526,1241.7097768553072,846.7651225973902,1
180000.0,1,2,1,36,0,0,0,0,0,1194.198751527946,925.6443874601796,2915.0130643050916,2921.4084940201246,8079.721123648758,7418.667372672082,1
30000.0,1,2,1,28,2,1,1,1,2,0.0,2365.6317720609836,220.67777856814462,2219.5125543601616,772.201121648854,187.37338941415953,1
300000.0,1,1,1,29,0,0,0,0,0,16594.13440973965,11124.516756657515,9704.08230621368,10137.455714590387,8428.094860960266,8946.368187843824,1
20000.0,1,2,1,48,0,0,0,0,0,1387.061473490271,0.5822336929377989,9.703894882296648,0.0,0.0,0.0,1
170000.0,1,1,1,31,1,0,0,0,0,2273.6785925878185,2156.353769852345,1449.2060881443767,1630.8897616724348,1630.8897616724348,2340.313380348331,1
240000.0,2,1,2,28,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
160000.0,1,1,2,52,1,0,0,0,0,30.289637033970696,4474.804974536778,34.318158759488796,0.0,2124.6354052585702,4905.47956559926,1
230000.0,2,2,1,29,0,0,0,0,0,1664.529919191898,3001.6709401616163,3501.282048484861,873.3974393939236,2637.0747799798264,3106.580122030331,1
10000.0,1,1,1,31,2,0,0,1,0,0.0,1223.5031260559585,1567.7459323269063,339.6015369901962,316.3137991210893,453.3001280825164,1
300000.0,2,1,1,41,1,0,0,0,0,14176.073264588547,12000.944496446326,10164.972045958164,10732.34612579604,9626.609071552704,9830.935136107759,1
120000.0,1,1,2,48,2,0,0,0,0,0.0,5049.523433059487,5239.34082853914,4036.5330364655,3614.6671820662104,1706.647986904692,1
80000.0,1,2,1,50,0,0,0,0,0,2887.686860995443,3080.2153004316433,4833.944834256482,1966.956497956355,1432.4122487490363,3008.9703167424263,1
90000.0,2,2,1,34,0,0,0,0,0,3275.1149075258563,3134.2810250319812,3008.168746193437,3105.821405333254,3231.0755136326193,3547.228498106882,1
80000.0,1,2,1,46,1,0,0,0,0,2339.285788375536,2152.7551066080764,129.29104570030026,9022.568903769565,7146.419072213903,1623.4856509545853,1
160000.0,2,1,1,49,1,0,0,2,0,2213.9371010024333,4223.257862374696,9017.665405551339,0.0,4553.484275250608,3312.5610073245743,1
100000.0,1,2,2,34,1,0,0,0,0,0.2092032140458644,2001.0808832725702,1279.7934220617867,1286.7668625299823,1283.2801422958846,1663.1686536170012,1
150000.0,2,2,1,28,0,0,0,0,0,1097.739092822608,461.47928247376973,551.5841304258556,855.0837455039596,869.7140356002748,785.038355677292,1
30000.0,2,2,1,23,1,0,0,0,0,2000.0,1506.1414781786514,1049.9294199978679,800.0,734.859313290442,970.409241502861,1
190000.0,1,1,1,49,1,1,1,1,1,1954.4391709758502,1835.2818040386505,1742.2306685990375,1646.069820289859,1553.7481236715023,1669.1047304347887,1
50000.0,2,1,1,26,0,0,0,0,0,28219.009666508242,1333.4466089766624,1282.4869576025478,0.0,559.42965564387,367.94108576735164,1
220000.0,2,1,1,27,1,1,1,1,0,5288.143938600595,2441.784020869758,2054.787431103499,2054.787431103499,4686.364241514062,2092.326100310826,1
120000.0,2,2,1,37,0,0,0,0,1,3272.5394615197097,3271.947864682334,3484.490946963019,6725.394615197096,1364.7632308817429,3000.0,1
50000.0,1,2,2,43,0,0,0,0,0,2268.821224120369,2129.4043783606844,490.9759007578533,954.8795037892664,511.2801240526834,500.0,1
30000.0,2,3,1,40,0,0,0,0,0,1717.7788251388065,2000.0,1369.3994435355937,1369.3994435355937,2000.0,1444.423236922467,1
20000.0,1,1,1,36,2,1,1,0,0,1084.8771293215573,1292.4385646607786,277.3156939823361,907.5614353392214,1424.650283909541,0.0,1
10000.0,1,2,2,25,1,2,2,2,2,0.0,2573.3708686393998,0.0,726.2463073769482,0.0,614.4163278581389,1
204498.54224992392,1,1,2,25,0,2,1,1,1,18397.77490352563,0.0,9834.003790977808,702.222445213125,895.2099077348614,6389.73206305319,1
20000.0,1,2,1,38,2,2,0,0,0,2997.4214885813612,0.0,1223.1735494807672,609.5371356375479,276.5703269933812,942.975190310643,1
80000.0,2,2,1,28,0,0,0,0,0,2081.1075673662745,2009.8951232186855,1569.6657698050133,1493.511394610698,1582.6052420812423,1658.0730182342525,1
50000.0,2,1,2,22,0,0,0,0,0,2000.0,2090.1188639314505,1032.102427924079,1651.9013839557704,1154.7104960196575,2969.3388120024574,1
50000.0,1,3,1,33,2,2,2,2,2,1823.8726352561548,1859.0981082049238,3319.3631762807736,1286.244060730938,4053.4216893586167,0.0,1
80000.0,2,2,1,45,0,0,0,0,0,1452.7345900539879,1824.9429261258808,1144.2470288722743,2474.8287783776423,1000.0,1035.0114147748238,1
305483.2850034611,1,1,1,46,0,0,0,1,0,8013.09637278883,7764.315500709355,37758.80138893268,66.74164250173055,5472.318433454185,20405.086194678806,1
240000.0,2,2,1,27,0,1,1,0,0,912.177249382451,10794.040261234737,704.5830298545684,5082.3926780439215,4829.322330042753,4418.215992664254,1
80000.0,2,1,1,41,2,2,2,2,2,1633.01354075143,1688.99548641619,755.98194566476,1027.511283959525,0.0,1977.99097283238,1
20000.0,1,2,2,27,1,0,0,0,0,1.7791487005182058,4514.397247693164,1090.2917965512988,17425.453400041388,4665.638474611345,1444.7871751295515,1
50000.0,1,2,1,40,3,2,0,0,0,259.5512481075898,259.5512481075898,2000.0,1000.0,1000.0,1740.4487518924102,1
50000.0,1,1,2,27,2,0,0,0,0,0.0,2089.286892476949,1596.126403727145,1629.7714648208705,4379.880105140256,338.0875483083292,1
360000.0,2,2,1,40,0,0,0,0,0,310.83162091174756,1798.4752641685177,659.2148890235046,335.18980585542795,2.3828659184035166,3301.424805352529,1
20000.0,1,2,1,42,1,0,0,0,0,1430.7139695378123,1354.8032597092906,1193.6795110436065,557.2093364808092,550.9399768453345,582.5298254372027,1
280000.0,2,1,1,38,1,1,1,1,1,0.0,341.9920590246025,0.0,0.0,0.0,0.0,1
140000.0,1,2,2,33,0,0,0,0,0,3369.9950419169063,3686.8381909870313,2849.470552789625,3228.946063662344,7295.259765522093,228.94606366234376,1
500000.0,2,3,1,39,1,0,0,0,0,1815.1692885191596,1999.676572455619,4178.763715117694,5161.108928327594,929.1536366655974,1620.2642836211771,1
10000.0,2,2,2,24,0,0,0,0,0,2002.4775216225344,1206.8354961859504,611.4971539495732,52.172122135867724,1848.448974556226,239.1222264560604,1
50000.0,1,1,1,33,0,0,0,0,0,1536.4414958085913,1094.9148907517372,4886.157798314382,912.4290756264477,4737.2872268793435,7824.858151252895,1
90000.0,2,2,1,47,0,0,0,0,0,322.0106749245064,311.9065231117586,322.0106749245064,311.9065231117586,322.0106749245064,311.9065231117586,1
80000.0,1,1,1,37,1,0,0,0,0,3169.8982363430505,3149.363792416926,2103.7884329875455,2140.4643827200675,1298.371078842626,1415.0508818284748,1
460000.0,1,1,2,42,1,1,1,1,1,12868.05278428131,13608.937431919372,12410.585774457128,11609.80708095762,3059.886064591615,24291.675313042317,1
70000.0,1,1,2,38,1,2,0,0,0,3858.8462476478903,0.0,2541.3181800554858,1325.0668276009635,3955.012273317642,0.0,1
200000.0,1,1,1,41,0,2,0,0,0,1330.1046053031098,12.356174963041866,1316.375522010841,1325.985880315429,1714.9150118186321,27027.36387226513,1
20000.0,1,1,1,24,0,2,2,0,0,0.0,3123.7188806574404,76.72367901071027,418.4797695495743,634.1780329231285,418.81094649952513,1
50000.0,1,2,1,39,1,1,1,0,0,2681.238515476583,93.33783547044024,0.0,0.0,0.0,0.0,1
220000.0,2,1,1,36,0,0,2,0,2,44.87753812120127,4081.1778666278497,0.0,3275.1398982731153,19.717723251845996,51.640717196584774,1
360000.0,2,1,1,32,0,0,0,0,1,28436.066475883323,17994.41468570266,4489.912403741708,10594.870103766843,2749.332667486986,3018.442887391591,1
60000.0,1,2,1,30,0,0,0,0,0,3993.9499390341607,2651.900662374058,2318.644542619571,2285.983370200347,2596.892371983786,2316.066029007527,1
20000.0,1,1,2,27,0,0,0,0,0,1253.1828905273348,1340.2995840421167,1095.82024957473,1840.2995840421167,1897.7917337869546,0.0,1
90000.0,2,2,1,26,1,1,0,0,0,3961.9864549275726,361.6038475014648,4095.462751050825,3276.9221216721094,7436.610148294902,3857.4492059783975,1
70000.0,1,2,2,35,0,0,0,0,0,3623.86865460825,2476.2763161023036,1801.3752404951397,1200.0,1405.9671636520625,1405.9671636520625,1
30000.0,2,2,1,27,2,0,2,2,2,1587.3337212752663,2006.8320229373971,0.0,1776.8569765963143,0.0,1051.720069829548,1
300000.0,2,2,1,42,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,455.1153323172271,1
50000.0,1,2,1,36,1,1,0,0,0,2532.3544554463883,236.759405937641,1467.6455445536117,112.74257425601952,575.8300693078434,32934.29504949455,1
80000.0,1,1,1,27,2,0,0,0,3,588.0629581986552,3209.8827073419893,3036.7863486336482,11486.15812167735,9.556023070728147,9.310996838145375,1
60000.0,2,2,1,37,0,0,0,0,0,2972.0729805033097,2538.163197773773,2185.132080223999,1216.756211698014,1111.1708077986762,1111.1708077986762,1
76322.20158336108,1,2,2,29,0,0,0,0,0,62661.65630556522,2858.4747052344765,3533.6882530547077,1863.4974943636275,2012.2416511875208,2463.836329008354,1
240000.0,2,1,1,34,2,1,1,1,1,1772.7699544612592,1315.5868588299031,1291.0798178450364,1291.0798178450364,1018.7793624576274,0.0,1
50000.0,1,2,2,45,0,0,0,0,0,2074.6484228148024,2105.487191141929,2039.9830482554084,5525.734549400904,1447.8905368888154,2149.296845629605,1
100000.0,2,2,2,33,0,0,0,0,0,3103.9820335563486,3181.155333595704,3145.266641627826,3519.7477978416214,3518.0345185768233,7163.120815018881,1
20000.0,2,1,2,25,1,1,1,1,1,12781.08969998109,498.8533080691834,75.28667298270415,8949.249390488127,1.505733459654083,1440.4270369488193,1
340000.0,1,2,1,30,0,0,0,0,0,15040.757222065455,14960.810363398601,14843.241453594408,14772.700107711891,11921.620726797204,12382.431090195805,1
30000.0,1,1,2,26,1,1,0,0,0,4498.643753614052,189.42241190406344,934.4480913458492,937.4619722035113,677.3430306587526,323.103152177835,1
130000.0,1,2,1,44,0,0,0,0,0,5954.366027430258,2041.8523515946536,1743.470532225293,63.3836657423902,0.0,1721.4105359196703,1
260000.0,1,2,1,36,0,0,0,0,0,12735.344371157822,12042.893523184517,13427.722796551156,11293.362449567809,10704.657639001969,5680.480462644464,1
500000.0,1,1,1,42,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
500000.0,1,1,1,42,0,0,0,0,0,16987.41492172393,16489.292253842457,14989.859625327168,18979.26590971312,18015.22360394226,5016.687396609158,1
170000.0,1,1,2,40,0,0,0,0,0,6380.811625407249,7463.263825378849,5584.329144172211,4389.14320507009,3719.118161875176,4453.02019515661,1
130000.0,1,2,1,29,0,0,0,0,0,1838.4380698199536,1672.480164163301,0.0,96.74367076649482,2273.521335968956,3559.742493925833,1
140000.0,1,2,1,44,0,0,0,0,0,6012.1067951101395,5480.084797006,3220.30693040731,4365.105334198249,1300.2585183340418,2503.614759590786,1
120000.0,1,2,2,26,1,1,1,0,0,6182.448927200025,10518.157147863956,1306.0566612859518,4186.657601952374,4051.7249937961833,3821.364310693653,1
20000.0,1,1,1,36,1,0,0,0,0,4899.248389208347,0.0,0.0,0.0,0.0,234.2474950905915,1
120000.0,1,2,1,37,0,0,2,2,0,2990.7258280160518,5370.579493310391,2615.4122041284377,576.8816938073435,2037.9405645317274,2222.7619509957945,1
50000.0,1,1,2,26,0,2,1,1,0,5434.618319960629,169.31998743006628,1831.1864532103027,171.17693644475293,1831.8617073974615,1910.1911931078812,1
90000.0,1,2,1,40,0,0,0,0,0,1246.533391578807,1361.927400149508,1000.1578257619393,566.5965218835826,433.2982609417913,266.8069562328349,1
80000.0,1,1,1,39,0,2,2,2,1,7445.001467759459,0.0,8932.69513030665,0.0,3512.3063374528074,2713.4609739386697,1
30000.0,1,2,2,25,1,0,2,2,2,1643.8690567154754,2187.506460349912,491.2415095935363,1949.1241509593535,0.0,1000.0,1
250000.0,1,1,1,33,0,0,0,0,0,1209.4541729712873,3864.5785276675133,3009.0280981554993,90.06218282605589,1090.280981554991,6180.561963109982,1
20000.0,1,1,2,28,0,2,0,0,0,1042.9858171948217,13.448560532312985,224.14267553854972,0.0,0.0,0.0,1
50000.0,1,2,1,50,0,2,0,0,0,3967.001530523036,122.63236334781902,1263.3203300056375,1089.4851612682828,1088.262505601804,1057.2202851912057,1
50000.0,1,3,1,46,0,0,0,0,0,70.15231249653885,2520.7090720824563,464.32291787240547,802.9490639295808,951.5871048751117,366.33981394342544,1
140000.0,2,1,2,34,0,0,0,0,0,141.7742647492382,0.0,3306.7268834084334,0.0,334.15460220188294,318.7023662619115,1
100000.0,1,1,1,30,2,0,0,0,0,3083.4307465065294,2951.587574561008,11578.567818814068,1171.5413608054953,2161.374751463307,3580.425646195402,1
20000.0,1,3,2,22,1,0,0,0,2,0.0,1632.595695380013,1522.8169867660092,2540.7446192250163,0.0,918.5107615499674,1
20000.0,1,2,2,35,0,0,0,0,0,0.0,1565.2894949291235,1246.6972821662,585.0984579509382,555.1187868918885,610.9519981371138,1
50000.0,1,2,2,38,0,0,2,0,0,1510.0659820312455,2712.825577636759,0.0,699.6982027345096,1174.1752246094313,1116.1168164062876,1
420000.0,1,2,1,38,0,0,0,0,0,2329.7627021804433,7013.819054934702,4044.132069864459,1930.283500846348,4224.507311149761,3627.1823460945297,1
150000.0,2,1,1,38,1,0,0,0,0,74.72914309153668,6723.337932177957,6095.661512085082,5933.032401345135,10675.962629318934,325.2760584654543,1
479697.77179588674,1,2,2,34,0,0,0,0,0,18302.597861554434,19979.47495138456,13042.82992374598,11281.262763603483,9148.72274568799,1862.6738449359218,1
30000.0,1,1,2,25,0,0,0,0,0,1987.0039846053246,1987.0039846053246,1487.0039846053246,1971.4087661317142,1000.0,1006.4980076973377,1
470000.0,1,2,1,34,0,0,0,0,0,6146.419291549999,7596.297533507359,8294.758569799214,6444.2143765432975,7696.94525731879,7696.94525731879,1
50000.0,1,3,1,49,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
20000.0,1,2,1,31,2,0,0,0,0,1687.1710133714444,3376.99163812047,1028.9468449525916,257.8486959885667,0.0,0.0,1
10000.0,1,3,1,34,0,0,0,0,0,1272.46492609279,1224.2746747745782,1018.7039208199428,216.00356438176624,222.42924604536464,194.77645696546134,1
30000.0,2,2,1,30,1,3,2,1,1,0.0,90.52955246486215,0.0,1190.9470447535139,1281.8940895070275,1031.622719519404,1
